participant:assignmentId,condition,state,trial,blockTrial,trialStartTime,monster,family,category,preferredFood,choice,correct,rt
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,167,132,578853,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,902
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,168,133,580618,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,1121
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,169,134,582668,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,863
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,170,135,584311,GreenMonster_3_1,GreenMonster,category1D,oranges,bananas,False,1481
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,171,136,587314,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,1757
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,172,137,590215,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1453
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,173,138,592454,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,1148
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,174,139,594494,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,6928
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,175,140,602277,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,4400
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,176,141,607534,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,3108
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,177,142,612033,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,973
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,178,143,614152,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,1657
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,179,144,616781,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,979
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,180,145,618762,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1403
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,181,146,621705,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,940
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,182,147,623759,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,10662
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,183,148,635276,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1312
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,184,149,637551,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,1067
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,185,150,639854,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,982
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,186,151,641941,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,3294
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,187,152,646578,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,1041
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,188,153,648534,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1254
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,189,154,651000,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,957
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,190,155,653047,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,673
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,191,156,655748,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,906
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,192,157,658529,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,707
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,193,158,660202,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,993
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,194,159,662247,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1013
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,195,160,664272,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,7353
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,196,161,672433,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,1486
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,197,162,674714,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,899
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,198,163,676415,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,2061
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,199,164,679265,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,999
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,200,165,681085,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1273
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,201,166,683382,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,1861
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,202,167,686039,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,777
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,203,168,687640,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,1305
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,204,169,689926,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,733
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,205,170,691774,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,1294
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,206,171,694157,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,887
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,207,172,695844,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1637
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,208,173,698460,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,8042
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,209,174,707308,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,763
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,210,175,709151,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,3653
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,211,176,714020,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1052
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,212,177,716096,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,1191
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,213,178,718212,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1591
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,214,179,721680,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,1369
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,215,180,723916,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,864
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,216,181,725565,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,741
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,217,182,727357,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,884
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,218,183,729201,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,10274
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,219,184,740276,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,712
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,220,185,741834,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1605
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,221,186,744370,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1493
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,222,187,746715,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1138
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,223,188,748723,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,669
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,224,189,750176,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,594
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,225,190,752418,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,1303
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,226,191,754669,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,623
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,227,192,756132,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,8168
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,228,193,765082,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,663
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,229,194,766898,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1432
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,230,195,769126,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,904
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,231,196,771084,GreenMonster_2_1,GreenMonster,category1D,bananas,bananas,True,1146
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,232,197,773108,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,1313
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,233,198,776352,GreenMonster_4_1,GreenMonster,category1D,oranges,oranges,True,1062
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,234,199,778241,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,785
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,235,200,780056,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,5548
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,236,201,787646,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,827
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,237,202,789477,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,781
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,238,203,791459,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,745
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,239,204,793008,GreenMonster_3_1,GreenMonster,category1D,oranges,bananas,False,1385
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,240,205,795785,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1143
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,241,206,798539,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,1278
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,242,207,800602,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,685
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,243,208,802161,GreenMonster_6_1,GreenMonster,category1D,oranges,oranges,True,595
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,244,209,803825,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,764
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,245,210,805392,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,618
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,246,211,807059,GreenMonster_5_1,GreenMonster,category1D,oranges,oranges,True,589
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,247,212,808461,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,1291
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,248,213,810755,GreenMonster_3_1,GreenMonster,category1D,oranges,oranges,True,867
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,249,214,812697,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,935
A126BDE73YE05F:3WT783CTPCWKJX1QYELIIJS86P9BCC,0,free,250,215,814669,GreenMonster_1_1,GreenMonster,category1D,bananas,bananas,True,909
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,1,1,2503,Squid_5_1,Squid,category1D,waffles,pancakes,False,3784
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,2,2,7578,Squid_6_1,Squid,category1D,waffles,waffles,True,1307
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,3,3,9672,Squid_2_1,Squid,category1D,pancakes,waffles,False,1327
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,4,4,12268,Squid_6_1,Squid,category1D,waffles,waffles,True,551
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,5,5,13577,Squid_1_1,Squid,category1D,pancakes,pancakes,True,1372
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,6,6,15727,Squid_5_1,Squid,category1D,waffles,waffles,True,1915
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,7,7,18404,Squid_4_1,Squid,category1D,waffles,waffles,True,3920
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,8,8,23090,Squid_4_1,Squid,category1D,waffles,waffles,True,1195
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,9,9,25046,Squid_1_1,Squid,category1D,pancakes,pancakes,True,2662
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,10,1,32309,GreenMonster_3_1,GreenMonster,categoryRandom,broccoli,carrot,False,2066
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,11,2,35636,GreenMonster_2_6,GreenMonster,categoryRandom,broccoli,carrot,False,1341
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,12,3,38237,GreenMonster_3_6,GreenMonster,categoryRandom,carrot,broccoli,False,1708
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,13,4,41204,GreenMonster_2_1,GreenMonster,categoryRandom,carrot,carrot,True,591
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,14,5,42556,GreenMonster_2_2,GreenMonster,categoryRandom,carrot,carrot,True,325
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,15,6,43641,GreenMonster_3_1,GreenMonster,categoryRandom,carrot,carrot,True,610
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,16,7,45014,GreenMonster_3_5,GreenMonster,categoryRandom,broccoli,carrot,False,669
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,17,8,46941,GreenMonster_3_6,GreenMonster,categoryRandom,carrot,carrot,True,632
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,18,9,48331,GreenMonster_3_6,GreenMonster,categoryRandom,broccoli,carrot,False,1061
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,19,10,50650,GreenMonster_1_4,GreenMonster,categoryRandom,carrot,carrot,True,784
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,20,11,52194,GreenMonster_1_2,GreenMonster,categoryRandom,broccoli,carrot,False,1807
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,21,12,55261,GreenMonster_2_1,GreenMonster,categoryRandom,broccoli,broccoli,True,1251
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,22,13,57271,GreenMonster_4_1,GreenMonster,categoryRandom,carrot,carrot,True,2604
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,23,14,60632,GreenMonster_3_3,GreenMonster,categoryRandom,carrot,broccoli,False,1723
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,24,15,63612,GreenMonster_3_2,GreenMonster,categoryRandom,broccoli,carrot,False,2044
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,25,16,66925,GreenMonster_4_1,GreenMonster,categoryRandom,carrot,carrot,True,1890
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,26,17,69576,GreenMonster_5_2,GreenMonster,categoryRandom,carrot,carrot,True,1333
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,27,18,71707,GreenMonster_5_4,GreenMonster,categoryRandom,broccoli,carrot,False,1298
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,28,19,74264,GreenMonster_5_3,GreenMonster,categoryRandom,broccoli,broccoli,True,2063
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,29,20,77093,GreenMonster_1_6,GreenMonster,categoryRandom,carrot,carrot,True,1711
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,30,21,79563,GreenMonster_1_3,GreenMonster,categoryRandom,carrot,carrot,True,2203
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,31,22,82543,GreenMonster_6_4,GreenMonster,categoryRandom,broccoli,broccoli,True,1531
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,32,1,87546,Bear_4_5,Bear,categoryIgnore1D,grilled_cheese,tacos,False,1873
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,33,2,90676,Bear_6_4,Bear,categoryIgnore1D,grilled_cheese,tacos,False,523
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,34,3,92484,Bear_4_3,Bear,categoryIgnore1D,grilled_cheese,tacos,False,1101
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,35,4,94842,Bear_5_1,Bear,categoryIgnore1D,grilled_cheese,tacos,False,1685
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,36,5,97785,Bear_4_3,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1374
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,37,6,99917,Bear_4_6,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,551
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,38,7,101226,Bear_2_1,Bear,categoryIgnore1D,tacos,grilled_cheese,False,384
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,39,8,102875,Bear_1_1,Bear,categoryIgnore1D,tacos,grilled_cheese,False,571
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,40,9,104710,Bear_3_6,Bear,categoryIgnore1D,tacos,grilled_cheese,False,700
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,41,10,106687,Bear_4_3,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,596
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,42,11,108066,Bear_1_2,Bear,categoryIgnore1D,tacos,grilled_cheese,False,672
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,43,12,110002,Bear_2_2,Bear,categoryIgnore1D,tacos,grilled_cheese,False,922
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,44,13,112183,Bear_5_6,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,339
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,45,14,113289,Bear_6_6,Bear,categoryIgnore1D,grilled_cheese,tacos,False,956
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,46,15,115503,Bear_2_5,Bear,categoryIgnore1D,tacos,tacos,True,401
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,47,16,116667,Bear_1_2,Bear,categoryIgnore1D,tacos,tacos,True,969
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,48,17,118394,Bear_1_1,Bear,categoryIgnore1D,tacos,tacos,True,745
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,49,18,119921,Bear_1_3,Bear,categoryIgnore1D,tacos,tacos,True,1299
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,50,19,121989,Bear_3_5,Bear,categoryIgnore1D,tacos,grilled_cheese,False,989
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,51,20,124238,Bear_4_4,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,656
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,52,21,125653,Bear_4_6,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,781
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,53,22,127196,Bear_6_2,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1028
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,54,23,128999,Bear_2_2,Bear,categoryIgnore1D,tacos,tacos,True,1347
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,55,24,131107,Bear_3_4,Bear,categoryIgnore1D,tacos,tacos,True,855
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,56,25,132727,Bear_3_1,Bear,categoryIgnore1D,tacos,tacos,True,962
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,57,26,134460,Bear_4_4,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1504
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,58,27,136758,Bear_6_6,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,931
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,59,28,138447,Bear_2_6,Bear,categoryIgnore1D,tacos,tacos,True,1640
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,60,29,140850,Bear_1_6,Bear,categoryIgnore1D,tacos,tacos,True,901
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,61,30,142511,Bear_5_5,Bear,categoryIgnore1D,grilled_cheese,grilled_cheese,True,1522
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,62,31,144793,Bear_2_5,Bear,categoryIgnore1D,tacos,tacos,True,1120
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,63,1,147455,Bunny_4_3,Bunny,category2D,bananas,bananas,True,1574
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,64,2,149788,Bunny_1_3,Bunny,category2D,bananas,bananas,True,721
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,65,3,151270,Bunny_3_4,Bunny,category2D,bananas,oranges,False,1994
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,66,4,154525,Bunny_2_5,Bunny,category2D,oranges,bananas,False,821
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,67,5,156632,Bunny_2_4,Bunny,category2D,bananas,bananas,True,1415
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,68,6,158819,Bunny_5_6,Bunny,category2D,oranges,oranges,True,1948
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,69,7,161529,Bunny_6_4,Bunny,category2D,oranges,bananas,False,985
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,70,8,163799,Bunny_1_6,Bunny,category2D,oranges,bananas,False,494
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,71,9,165551,Bunny_4_5,Bunny,category2D,oranges,bananas,False,1018
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,72,10,167826,Bunny_4_2,Bunny,category2D,bananas,oranges,False,1022
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,73,11,170106,Bunny_3_4,Bunny,category2D,bananas,oranges,False,512
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,74,12,171877,Bunny_2_3,Bunny,category2D,bananas,bananas,True,784
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,75,13,173420,Bunny_2_5,Bunny,category2D,oranges,bananas,False,436
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,76,14,175117,Bunny_3_3,Bunny,category2D,bananas,oranges,False,799
A12QNNTNQOEQJG:31QTRG6Q2USZQU35DBL8AUPGQIZYPN,0,free,77,15,177177,Bunny_4_6,Bunny,category2D,oranges,oranges,True,476
